State,District,Date,Year,Month,Avg_smlvl_at15cm,Agency_name
Madhya Pradesh,Chhatarpur,2025-03-17,2025,03,14.0019643495,NRSC VIC MODEL
Madhya Pradesh,Chhatarpur,2025-03-19,2025,03,13.8944262694,NRSC VIC MODEL
Madhya Pradesh,Chhatarpur,2025-03-27,2025,03,13.5709732977,NRSC VIC MODEL
Madhya Pradesh,Chhatarpur,2025-03-31,2025,03,13.415898867,NRSC VIC MODEL
Madhya Pradesh,Chhindwara,2025-03-01,2025,03,16.3375510123,NRSC VIC MODEL
Madhya Pradesh,Chhindwara,2025-03-02,2025,03,16.2889929822,NRSC VIC MODEL
Madhya Pradesh,Chhindwara,2025-03-04,2025,03,16.2008770488,NRSC VIC MODEL
Madhya Pradesh,Chhindwara,2025-03-06,2025,03,16.117670279,NRSC VIC MODEL
Madhya Pradesh,Chhindwara,2025-03-09,2025,03,15.9871208812,NRSC VIC MODEL
Madhya Pradesh,Chhindwara,2025-03-14,2025,03,15.7621849405,NRSC VIC MODEL
Madhya Pradesh,Chhindwara,2025-03-18,2025,03,15.6026102485,NRSC VIC MODEL
Madhya Pradesh,Chhindwara,2025-03-22,2025,03,15.7479150048,NRSC VIC MODEL
Madhya Pradesh,Chhindwara,2025-03-31,2025,03,15.31926915,NRSC VIC MODEL
Madhya Pradesh,Damoh,2025-03-02,2025,03,18.4589889541,NRSC VIC MODEL
Madhya Pradesh,Damoh,2025-03-04,2025,03,18.3551866132,NRSC VIC MODEL
Madhya Pradesh,Damoh,2025-03-11,2025,03,18.0170850585,NRSC VIC MODEL
Madhya Pradesh,Damoh,2025-03-16,2025,03,17.7583345583,NRSC VIC MODEL
Madhya Pradesh,Damoh,2025-03-21,2025,03,18.1363454549,NRSC VIC MODEL
Madhya Pradesh,Damoh,2025-03-23,2025,03,18.724849949,NRSC VIC MODEL
Madhya Pradesh,Damoh,2025-03-24,2025,03,18.6277505608,NRSC VIC MODEL
Madhya Pradesh,Damoh,2025-03-26,2025,03,18.4464255091,NRSC VIC MODEL
Madhya Pradesh,Datia,2025-03-06,2025,03,11.714796922,NRSC VIC MODEL
Madhya Pradesh,Datia,2025-03-25,2025,03,11.4280040855,NRSC VIC MODEL
Madhya Pradesh,Datia,2025-03-28,2025,03,11.3928634273,NRSC VIC MODEL
Madhya Pradesh,Dewas,2025-03-14,2025,03,19.0714888403,NRSC VIC MODEL
Madhya Pradesh,Dewas,2025-03-16,2025,03,19.0172178162,NRSC VIC MODEL
Madhya Pradesh,Dewas,2025-03-17,2025,03,19.0022050595,NRSC VIC MODEL
Madhya Pradesh,Dewas,2025-03-21,2025,03,18.8951427024,NRSC VIC MODEL
Madhya Pradesh,Dewas,2025-03-25,2025,03,18.7997665941,NRSC VIC MODEL
Madhya Pradesh,Dewas,2025-03-29,2025,03,18.6995510009,NRSC VIC MODEL
Madhya Pradesh,Dewas,2025-03-31,2025,03,18.6674661607,NRSC VIC MODEL
Madhya Pradesh,Dhar,2025-03-01,2025,03,20.0929900452,NRSC VIC MODEL
Madhya Pradesh,Dhar,2025-03-02,2025,03,20.0681564739,NRSC VIC MODEL
Madhya Pradesh,Dhar,2025-03-04,2025,03,20.0190157045,NRSC VIC MODEL
Madhya Pradesh,Dhar,2025-03-09,2025,03,19.9020012718,NRSC VIC MODEL
Madhya Pradesh,Dhar,2025-03-11,2025,03,19.8512923745,NRSC VIC MODEL
Madhya Pradesh,Dhar,2025-03-18,2025,03,19.706680478,NRSC VIC MODEL
Madhya Pradesh,Dhar,2025-03-25,2025,03,19.5856622093,NRSC VIC MODEL
Madhya Pradesh,Dhar,2025-03-26,2025,03,19.5700522009,NRSC VIC MODEL
Madhya Pradesh,Dhar,2025-03-29,2025,03,19.5347616796,NRSC VIC MODEL
Madhya Pradesh,Dindori,2025-03-01,2025,03,14.7551037157,NRSC VIC MODEL
Madhya Pradesh,Dindori,2025-03-07,2025,03,14.6085234393,NRSC VIC MODEL
Madhya Pradesh,Dindori,2025-03-13,2025,03,14.4789774029,NRSC VIC MODEL
Madhya Pradesh,Dindori,2025-03-16,2025,03,14.4146319149,NRSC VIC MODEL
Madhya Pradesh,Dindori,2025-03-27,2025,03,15.095833156,NRSC VIC MODEL
Madhya Pradesh,Dindori,2025-03-29,2025,03,14.9719141338,NRSC VIC MODEL
Madhya Pradesh,Dindori,2025-03-30,2025,03,14.9185578261,NRSC VIC MODEL
Madhya Pradesh,East Nimar,2025-03-01,2025,03,18.6143625324,NRSC VIC MODEL
Madhya Pradesh,East Nimar,2025-03-03,2025,03,18.4734315741,NRSC VIC MODEL
Madhya Pradesh,East Nimar,2025-03-04,2025,03,18.4060960049,NRSC VIC MODEL
Madhya Pradesh,East Nimar,2025-03-05,2025,03,18.3709455215,NRSC VIC MODEL
Madhya Pradesh,East Nimar,2025-03-13,2025,03,17.9538632893,NRSC VIC MODEL
Madhya Pradesh,East Nimar,2025-03-19,2025,03,17.7429426905,NRSC VIC MODEL
Madhya Pradesh,East Nimar,2025-03-20,2025,03,17.6868055174,NRSC VIC MODEL
Madhya Pradesh,East Nimar,2025-03-21,2025,03,17.6291931506,NRSC VIC MODEL
Madhya Pradesh,East Nimar,2025-03-31,2025,03,17.21801818,NRSC VIC MODEL
Madhya Pradesh,Guna,2025-03-04,2025,03,15.7084995709,NRSC VIC MODEL
Madhya Pradesh,Guna,2025-03-20,2025,03,15.6040862512,NRSC VIC MODEL
Madhya Pradesh,Guna,2025-03-22,2025,03,15.5575180207,NRSC VIC MODEL
Madhya Pradesh,Guna,2025-03-24,2025,03,15.521661494,NRSC VIC MODEL
Madhya Pradesh,Guna,2025-03-27,2025,03,15.4751485386,NRSC VIC MODEL
Madhya Pradesh,Guna,2025-03-28,2025,03,15.4611840407,NRSC VIC MODEL
Madhya Pradesh,Gwalior,2025-03-10,2025,03,16.6721379121,NRSC VIC MODEL
Madhya Pradesh,Gwalior,2025-03-12,2025,03,16.5756162932,NRSC VIC MODEL
Madhya Pradesh,Gwalior,2025-03-13,2025,03,16.5321249271,NRSC VIC MODEL
Madhya Pradesh,Gwalior,2025-03-14,2025,03,16.4965241834,NRSC VIC MODEL
Madhya Pradesh,Gwalior,2025-03-30,2025,03,16.0409718771,NRSC VIC MODEL
Madhya Pradesh,Harda,2025-03-06,2025,03,20.0472265001,NRSC VIC MODEL
Madhya Pradesh,Harda,2025-03-11,2025,03,19.8593160613,NRSC VIC MODEL
Madhya Pradesh,Harda,2025-03-13,2025,03,19.7872165349,NRSC VIC MODEL
Madhya Pradesh,Harda,2025-03-14,2025,03,19.7501920721,NRSC VIC MODEL
Madhya Pradesh,Harda,2025-03-15,2025,03,19.7160226924,NRSC VIC MODEL
Madhya Pradesh,Harda,2025-03-17,2025,03,19.6617534347,NRSC VIC MODEL
Madhya Pradesh,Harda,2025-03-20,2025,03,19.5687505398,NRSC VIC MODEL
Madhya Pradesh,Harda,2025-03-30,2025,03,19.3634567546,NRSC VIC MODEL
Madhya Pradesh,Hoshangabad,2025-03-02,2025,03,17.0756998824,NRSC VIC MODEL
Madhya Pradesh,Hoshangabad,2025-03-10,2025,03,16.9262064386,NRSC VIC MODEL
Madhya Pradesh,Hoshangabad,2025-03-11,2025,03,16.9075221977,NRSC VIC MODEL
Madhya Pradesh,Hoshangabad,2025-03-24,2025,03,16.7229956019,NRSC VIC MODEL
Madhya Pradesh,Hoshangabad,2025-03-26,2025,03,16.7020890816,NRSC VIC MODEL
Madhya Pradesh,Hoshangabad,2025-03-28,2025,03,16.6786336212,NRSC VIC MODEL
Madhya Pradesh,Indore,2025-03-03,2025,03,19.0584790384,NRSC VIC MODEL
Madhya Pradesh,Indore,2025-03-06,2025,03,18.9771701648,NRSC VIC MODEL
Madhya Pradesh,Indore,2025-03-09,2025,03,18.8862943768,NRSC VIC MODEL
Madhya Pradesh,Indore,2025-03-14,2025,03,18.7439382184,NRSC VIC MODEL
Madhya Pradesh,Indore,2025-03-17,2025,03,18.6983174039,NRSC VIC MODEL
Madhya Pradesh,Indore,2025-03-19,2025,03,18.6893799631,NRSC VIC MODEL
Madhya Pradesh,Indore,2025-03-30,2025,03,18.4998531924,NRSC VIC MODEL
Madhya Pradesh,Jabalpur,2025-03-07,2025,03,17.3262309889,NRSC VIC MODEL
Madhya Pradesh,Jabalpur,2025-03-11,2025,03,17.171745601,NRSC VIC MODEL
Madhya Pradesh,Jabalpur,2025-03-18,2025,03,16.9395388037,NRSC VIC MODEL
Madhya Pradesh,Jabalpur,2025-03-21,2025,03,18.2895858025,NRSC VIC MODEL
Madhya Pradesh,Jabalpur,2025-03-23,2025,03,18.1902125858,NRSC VIC MODEL
Madhya Pradesh,Jabalpur,2025-03-24,2025,03,18.056167258,NRSC VIC MODEL
Madhya Pradesh,Jabalpur,2025-03-27,2025,03,17.6999008822,NRSC VIC MODEL
Madhya Pradesh,Jabalpur,2025-03-30,2025,03,17.4020704714,NRSC VIC MODEL
Madhya Pradesh,Jhabua,2025-03-06,2025,03,12.8857667246,NRSC VIC MODEL
Madhya Pradesh,Jhabua,2025-03-07,2025,03,12.88196663,NRSC VIC MODEL
Madhya Pradesh,Jhabua,2025-03-08,2025,03,12.8773947866,NRSC VIC MODEL
Madhya Pradesh,Jhabua,2025-03-10,2025,03,12.866547342,NRSC VIC MODEL
Madhya Pradesh,Jhabua,2025-03-16,2025,03,12.843902355,NRSC VIC MODEL
Madhya Pradesh,Jhabua,2025-03-21,2025,03,12.8217062474,NRSC VIC MODEL
Madhya Pradesh,Katni,2025-03-06,2025,03,14.4446255316,NRSC VIC MODEL
Madhya Pradesh,Katni,2025-03-07,2025,03,14.3969836478,NRSC VIC MODEL
Madhya Pradesh,Katni,2025-03-14,2025,03,14.0376471762,NRSC VIC MODEL
Madhya Pradesh,Katni,2025-03-17,2025,03,13.9336755653,NRSC VIC MODEL
Madhya Pradesh,Katni,2025-03-18,2025,03,13.8916018278,NRSC VIC MODEL
Madhya Pradesh,Katni,2025-03-27,2025,03,16.8432701121,NRSC VIC MODEL
Madhya Pradesh,Katni,2025-03-28,2025,03,16.6461296549,NRSC VIC MODEL
Madhya Pradesh,Khargone,2025-03-03,2025,03,21.0873831441,NRSC VIC MODEL
Madhya Pradesh,Khargone,2025-03-19,2025,03,20.4505334652,NRSC VIC MODEL
Madhya Pradesh,Khargone,2025-03-25,2025,03,20.2146990476,NRSC VIC MODEL
Madhya Pradesh,Mandla,2025-03-11,2025,03,12.6539472447,NRSC VIC MODEL
Madhya Pradesh,Mandla,2025-03-16,2025,03,12.5837877708,NRSC VIC MODEL
Madhya Pradesh,Mandla,2025-03-24,2025,03,12.880686113,NRSC VIC MODEL
Madhya Pradesh,Mandla,2025-03-25,2025,03,12.8397583511,NRSC VIC MODEL
Madhya Pradesh,Mandsaur,2025-03-06,2025,03,19.0282438462,NRSC VIC MODEL
Madhya Pradesh,Mandsaur,2025-03-09,2025,03,18.9116400157,NRSC VIC MODEL
Madhya Pradesh,Mandsaur,2025-03-14,2025,03,18.7355864016,NRSC VIC MODEL
Madhya Pradesh,Morena,2025-03-02,2025,03,14.7807317213,NRSC VIC MODEL
Madhya Pradesh,Morena,2025-03-08,2025,03,14.4586781357,NRSC VIC MODEL
Madhya Pradesh,Morena,2025-03-12,2025,03,14.2949023554,NRSC VIC MODEL
Madhya Pradesh,Morena,2025-03-26,2025,03,13.9204804599,NRSC VIC MODEL
Madhya Pradesh,Narsinghpur,2025-03-03,2025,03,19.2231120659,NRSC VIC MODEL
Madhya Pradesh,Narsinghpur,2025-03-05,2025,03,19.1599479192,NRSC VIC MODEL
Madhya Pradesh,Narsinghpur,2025-03-17,2025,03,18.7803856792,NRSC VIC MODEL
Madhya Pradesh,Narsinghpur,2025-03-23,2025,03,18.7078149319,NRSC VIC MODEL
Madhya Pradesh,Narsinghpur,2025-03-24,2025,03,18.6689323582,NRSC VIC MODEL
Madhya Pradesh,Narsinghpur,2025-03-27,2025,03,18.5728498529,NRSC VIC MODEL
Madhya Pradesh,Narsinghpur,2025-03-28,2025,03,18.546361464,NRSC VIC MODEL
Madhya Pradesh,Narsinghpur,2025-03-30,2025,03,18.499213169,NRSC VIC MODEL
Madhya Pradesh,Narsinghpur,2025-03-31,2025,03,18.4724317562,NRSC VIC MODEL
Madhya Pradesh,Neemuch,2025-03-08,2025,03,12.165110416,NRSC VIC MODEL
Madhya Pradesh,Neemuch,2025-03-11,2025,03,12.1510455614,NRSC VIC MODEL
Madhya Pradesh,Neemuch,2025-03-12,2025,03,12.1280491737,NRSC VIC MODEL
Madhya Pradesh,Neemuch,2025-03-14,2025,03,12.0590537871,NRSC VIC MODEL
Madhya Pradesh,Neemuch,2025-03-15,2025,03,12.0274520934,NRSC VIC MODEL
Madhya Pradesh,Neemuch,2025-03-19,2025,03,11.9264420551,NRSC VIC MODEL
Madhya Pradesh,Neemuch,2025-03-25,2025,03,11.8335818204,NRSC VIC MODEL
Madhya Pradesh,Neemuch,2025-03-27,2025,03,11.8218899568,NRSC VIC MODEL
Madhya Pradesh,Neemuch,2025-03-28,2025,03,11.7968105208,NRSC VIC MODEL
Madhya Pradesh,Neemuch,2025-03-29,2025,03,11.7738015916,NRSC VIC MODEL
Madhya Pradesh,Niwari,2025-03-01,2025,03,8.428367168,NRSC VIC MODEL
Madhya Pradesh,Niwari,2025-03-02,2025,03,8.4199959395,NRSC VIC MODEL
Madhya Pradesh,Niwari,2025-03-03,2025,03,8.4153961484,NRSC VIC MODEL
Madhya Pradesh,Niwari,2025-03-04,2025,03,8.4091488029,NRSC VIC MODEL
Madhya Pradesh,Niwari,2025-03-06,2025,03,8.3969557277,NRSC VIC MODEL
Madhya Pradesh,Niwari,2025-03-25,2025,03,8.3328409167,NRSC VIC MODEL
Madhya Pradesh,Panna,2025-03-02,2025,03,16.3112469944,NRSC VIC MODEL
Madhya Pradesh,Panna,2025-03-04,2025,03,16.2191282499,NRSC VIC MODEL
Madhya Pradesh,Panna,2025-03-08,2025,03,16.0534930182,NRSC VIC MODEL
Madhya Pradesh,Panna,2025-03-21,2025,03,15.7390423494,NRSC VIC MODEL
Madhya Pradesh,Panna,2025-03-22,2025,03,16.467895318,NRSC VIC MODEL
Madhya Pradesh,Panna,2025-03-24,2025,03,16.3250736312,NRSC VIC MODEL
Madhya Pradesh,Panna,2025-03-28,2025,03,16.0387445622,NRSC VIC MODEL
Madhya Pradesh,Raisen,2025-03-06,2025,03,21.2149285862,NRSC VIC MODEL
Madhya Pradesh,Raisen,2025-03-10,2025,03,21.043709551,NRSC VIC MODEL
Madhya Pradesh,Raisen,2025-03-12,2025,03,20.964939115,NRSC VIC MODEL
Madhya Pradesh,Raisen,2025-03-17,2025,03,20.7435858258,NRSC VIC MODEL
Madhya Pradesh,Raisen,2025-03-19,2025,03,20.6631075111,NRSC VIC MODEL
Madhya Pradesh,Raisen,2025-03-24,2025,03,20.4878651851,NRSC VIC MODEL
Madhya Pradesh,Raisen,2025-03-28,2025,03,20.3139808109,NRSC VIC MODEL
Madhya Pradesh,Raisen,2025-03-31,2025,03,20.2031106394,NRSC VIC MODEL
Madhya Pradesh,Rajgarh,2025-03-11,2025,03,22.2404686298,NRSC VIC MODEL
Madhya Pradesh,Rajgarh,2025-03-23,2025,03,22.1253322626,NRSC VIC MODEL
Madhya Pradesh,Ratlam,2025-03-09,2025,03,17.7155336439,NRSC VIC MODEL
Madhya Pradesh,Ratlam,2025-03-12,2025,03,17.6636686526,NRSC VIC MODEL
Madhya Pradesh,Rewa,2025-03-03,2025,03,16.2378025944,NRSC VIC MODEL
Madhya Pradesh,Rewa,2025-03-05,2025,03,16.1684346463,NRSC VIC MODEL
Madhya Pradesh,Rewa,2025-03-07,2025,03,16.0958615222,NRSC VIC MODEL
Madhya Pradesh,Rewa,2025-03-10,2025,03,15.982419484,NRSC VIC MODEL
Madhya Pradesh,Rewa,2025-03-14,2025,03,15.825886904,NRSC VIC MODEL
Madhya Pradesh,Rewa,2025-03-20,2025,03,15.7421729963,NRSC VIC MODEL
Madhya Pradesh,Rewa,2025-03-21,2025,03,15.8665775041,NRSC VIC MODEL
Madhya Pradesh,Rewa,2025-03-23,2025,03,15.9020666125,NRSC VIC MODEL
Madhya Pradesh,Rewa,2025-03-31,2025,03,15.5604416677,NRSC VIC MODEL
Madhya Pradesh,Sagar,2025-03-03,2025,03,19.428857271,NRSC VIC MODEL
Madhya Pradesh,Sagar,2025-03-04,2025,03,19.3698262562,NRSC VIC MODEL
Madhya Pradesh,Sagar,2025-03-12,2025,03,18.9342873223,NRSC VIC MODEL
Madhya Pradesh,Sagar,2025-03-19,2025,03,18.5954085186,NRSC VIC MODEL
Madhya Pradesh,Sagar,2025-03-21,2025,03,18.5508155473,NRSC VIC MODEL
Madhya Pradesh,Sagar,2025-03-26,2025,03,18.4875447628,NRSC VIC MODEL
Madhya Pradesh,Sagar,2025-03-31,2025,03,18.2434862496,NRSC VIC MODEL
Madhya Pradesh,Satna,2025-03-01,2025,03,15.093161573,NRSC VIC MODEL
Madhya Pradesh,Satna,2025-03-02,2025,03,15.0341661778,NRSC VIC MODEL
Madhya Pradesh,Satna,2025-03-04,2025,03,14.9390273551,NRSC VIC MODEL
Madhya Pradesh,Satna,2025-03-09,2025,03,14.7082653132,NRSC VIC MODEL
Madhya Pradesh,Satna,2025-03-20,2025,03,14.5184255983,NRSC VIC MODEL
Madhya Pradesh,Satna,2025-03-25,2025,03,15.1792969996,NRSC VIC MODEL
Madhya Pradesh,Satna,2025-03-27,2025,03,14.9748165687,NRSC VIC MODEL
Madhya Pradesh,Satna,2025-03-30,2025,03,14.7236669394,NRSC VIC MODEL
Madhya Pradesh,Sehore,2025-03-01,2025,03,17.8123899161,NRSC VIC MODEL
Madhya Pradesh,Sehore,2025-03-04,2025,03,17.7158908383,NRSC VIC MODEL
Madhya Pradesh,Sehore,2025-03-06,2025,03,17.6595582173,NRSC VIC MODEL
Madhya Pradesh,Sehore,2025-03-10,2025,03,17.5422151826,NRSC VIC MODEL
Madhya Pradesh,Sehore,2025-03-28,2025,03,17.1148581806,NRSC VIC MODEL
Madhya Pradesh,Seoni,2025-03-01,2025,03,14.4978043836,NRSC VIC MODEL
Madhya Pradesh,Seoni,2025-03-09,2025,03,14.3474960839,NRSC VIC MODEL
Madhya Pradesh,Seoni,2025-03-16,2025,03,14.2460271931,NRSC VIC MODEL
Madhya Pradesh,Seoni,2025-03-24,2025,03,14.3282507323,NRSC VIC MODEL
Madhya Pradesh,Seoni,2025-03-26,2025,03,14.2610876373,NRSC VIC MODEL
Madhya Pradesh,Seoni,2025-03-27,2025,03,14.2360065212,NRSC VIC MODEL
Madhya Pradesh,Seoni,2025-03-28,2025,03,14.2132228869,NRSC VIC MODEL
Madhya Pradesh,Seoni,2025-03-29,2025,03,14.1986101588,NRSC VIC MODEL
Madhya Pradesh,Shahdol,2025-03-01,2025,03,10.1591804376,NRSC VIC MODEL
Madhya Pradesh,Shahdol,2025-03-02,2025,03,10.0921438081,NRSC VIC MODEL
Madhya Pradesh,Shahdol,2025-03-10,2025,03,9.7036522893,NRSC VIC MODEL
Madhya Pradesh,Shahdol,2025-03-24,2025,03,13.5537163559,NRSC VIC MODEL
Madhya Pradesh,Shahdol,2025-03-28,2025,03,12.5270203364,NRSC VIC MODEL
Madhya Pradesh,Shajapur,2025-03-02,2025,03,21.0866314816,NRSC VIC MODEL
Madhya Pradesh,Shajapur,2025-03-09,2025,03,20.8277831743,NRSC VIC MODEL
Madhya Pradesh,Shajapur,2025-03-10,2025,03,20.7918808142,NRSC VIC MODEL
Madhya Pradesh,Shajapur,2025-03-13,2025,03,20.7177181111,NRSC VIC MODEL
Madhya Pradesh,Shajapur,2025-03-19,2025,03,20.6249586001,NRSC VIC MODEL
Madhya Pradesh,Shajapur,2025-03-24,2025,03,20.5322490763,NRSC VIC MODEL
Madhya Pradesh,Sheopur,2025-03-08,2025,03,13.2336097053,NRSC VIC MODEL
Madhya Pradesh,Sheopur,2025-03-18,2025,03,12.9941865644,NRSC VIC MODEL
Madhya Pradesh,Sheopur,2025-03-21,2025,03,12.9578114155,NRSC VIC MODEL
Madhya Pradesh,Sheopur,2025-03-23,2025,03,12.9329664763,NRSC VIC MODEL
Madhya Pradesh,Shivpuri,2025-03-05,2025,03,17.2379134651,NRSC VIC MODEL
Madhya Pradesh,Shivpuri,2025-03-06,2025,03,17.1919429583,NRSC VIC MODEL
Madhya Pradesh,Shivpuri,2025-03-07,2025,03,17.1445162669,NRSC VIC MODEL
Madhya Pradesh,Shivpuri,2025-03-18,2025,03,16.6317783593,NRSC VIC MODEL
Madhya Pradesh,Shivpuri,2025-03-19,2025,03,16.5943068872,NRSC VIC MODEL
Madhya Pradesh,Shivpuri,2025-03-21,2025,03,16.5349590878,NRSC VIC MODEL
Madhya Pradesh,Shivpuri,2025-03-27,2025,03,16.3593871752,NRSC VIC MODEL
Madhya Pradesh,Sidhi,2025-03-04,2025,03,13.4117890445,NRSC VIC MODEL
Madhya Pradesh,Sidhi,2025-03-05,2025,03,13.3916819453,NRSC VIC MODEL
Madhya Pradesh,Sidhi,2025-03-10,2025,03,13.2373151557,NRSC VIC MODEL
Madhya Pradesh,Sidhi,2025-03-12,2025,03,13.1769166586,NRSC VIC MODEL
Madhya Pradesh,Sidhi,2025-03-13,2025,03,13.1446597355,NRSC VIC MODEL
Madhya Pradesh,Singrauli,2025-03-03,2025,03,14.0247072294,NRSC VIC MODEL
Madhya Pradesh,Singrauli,2025-03-09,2025,03,13.7891270806,NRSC VIC MODEL
Madhya Pradesh,Singrauli,2025-03-13,2025,03,13.6996579094,NRSC VIC MODEL
Madhya Pradesh,Singrauli,2025-03-17,2025,03,13.6037557813,NRSC VIC MODEL
Madhya Pradesh,Singrauli,2025-03-18,2025,03,13.5718473534,NRSC VIC MODEL
Madhya Pradesh,Singrauli,2025-03-20,2025,03,14.1853247072,NRSC VIC MODEL
Madhya Pradesh,Singrauli,2025-03-21,2025,03,18.0465485501,NRSC VIC MODEL
Madhya Pradesh,Tikamgarh,2025-03-12,2025,03,12.0015826648,NRSC VIC MODEL
Madhya Pradesh,Tikamgarh,2025-03-13,2025,03,11.9601636408,NRSC VIC MODEL
Madhya Pradesh,Tikamgarh,2025-03-15,2025,03,11.8945144386,NRSC VIC MODEL
Madhya Pradesh,Tikamgarh,2025-03-29,2025,03,11.6214101438,NRSC VIC MODEL
Madhya Pradesh,Tikamgarh,2025-03-31,2025,03,11.575729302,NRSC VIC MODEL
Madhya Pradesh,Ujjain,2025-03-02,2025,03,21.5200107381,NRSC VIC MODEL
Madhya Pradesh,Ujjain,2025-03-06,2025,03,21.4156507635,NRSC VIC MODEL
Madhya Pradesh,Ujjain,2025-03-13,2025,03,21.2495291931,NRSC VIC MODEL
Madhya Pradesh,Ujjain,2025-03-15,2025,03,21.2165436592,NRSC VIC MODEL
Madhya Pradesh,Ujjain,2025-03-23,2025,03,21.0940821932,NRSC VIC MODEL
Madhya Pradesh,Ujjain,2025-03-26,2025,03,21.0434399994,NRSC VIC MODEL
Madhya Pradesh,Ujjain,2025-03-31,2025,03,20.9638014611,NRSC VIC MODEL
Madhya Pradesh,Umaria,2025-03-01,2025,03,12.756071865,NRSC VIC MODEL
Madhya Pradesh,Umaria,2025-03-17,2025,03,11.9379380352,NRSC VIC MODEL
Madhya Pradesh,Umaria,2025-03-20,2025,03,12.3556504234,NRSC VIC MODEL
Madhya Pradesh,Umaria,2025-03-21,2025,03,15.1617963465,NRSC VIC MODEL
Madhya Pradesh,Umaria,2025-03-23,2025,03,15.1979864856,NRSC VIC MODEL
Madhya Pradesh,Umaria,2025-03-27,2025,03,14.4464827548,NRSC VIC MODEL
Madhya Pradesh,Vidisha,2025-03-05,2025,03,23.0999251773,NRSC VIC MODEL
Madhya Pradesh,Vidisha,2025-03-12,2025,03,22.7904151425,NRSC VIC MODEL
Madhya Pradesh,Vidisha,2025-03-14,2025,03,22.689100273,NRSC VIC MODEL
Madhya Pradesh,Vidisha,2025-03-15,2025,03,22.6421515976,NRSC VIC MODEL
Madhya Pradesh,Vidisha,2025-03-16,2025,03,22.849812512,NRSC VIC MODEL
Madhya Pradesh,Vidisha,2025-03-28,2025,03,22.1935429822,NRSC VIC MODEL
Madhya Pradesh,Agar Malwa,2025-03-01,2025,03,18.5980838291,NRSC VIC MODEL
Madhya Pradesh,Agar Malwa,2025-03-03,2025,03,18.5844260687,NRSC VIC MODEL
Madhya Pradesh,Agar Malwa,2025-03-14,2025,03,18.5474162572,NRSC VIC MODEL
Madhya Pradesh,Agar Malwa,2025-03-16,2025,03,18.5494797707,NRSC VIC MODEL
Madhya Pradesh,Agar Malwa,2025-03-27,2025,03,18.5300665333,NRSC VIC MODEL
Madhya Pradesh,Agar Malwa,2025-03-28,2025,03,18.5281309296,NRSC VIC MODEL
Madhya Pradesh,Agar Malwa,2025-03-30,2025,03,18.5264310954,NRSC VIC MODEL
Madhya Pradesh,Alirajpur,2025-03-18,2025,03,11.069465042,NRSC VIC MODEL
Madhya Pradesh,Alirajpur,2025-03-21,2025,03,11.0370948704,NRSC VIC MODEL
Madhya Pradesh,Alirajpur,2025-03-22,2025,03,11.0283908256,NRSC VIC MODEL
Madhya Pradesh,Alirajpur,2025-03-26,2025,03,11.0091374021,NRSC VIC MODEL
Madhya Pradesh,Anuppur,2025-03-07,2025,03,10.2877719281,NRSC VIC MODEL
Madhya Pradesh,Anuppur,2025-03-26,2025,03,12.2508853329,NRSC VIC MODEL
Madhya Pradesh,Anuppur,2025-03-30,2025,03,11.7902724393,NRSC VIC MODEL
Madhya Pradesh,Anuppur,2025-03-31,2025,03,11.6851589938,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2025-03-09,2025,03,18.871375851,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2025-03-11,2025,03,18.8378987648,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2025-03-13,2025,03,18.7968342468,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2025-03-16,2025,03,19.148023823,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2025-03-22,2025,03,18.9208024978,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2025-03-02,2025,03,10.1950941655,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2025-03-06,2025,03,10.1710366206,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2025-03-07,2025,03,10.1657472354,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2025-03-22,2025,03,10.1843591895,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2025-03-23,2025,03,10.1744083209,NRSC VIC MODEL
Madhya Pradesh,Barwani,2025-03-05,2025,03,18.3620997568,NRSC VIC MODEL
Madhya Pradesh,Barwani,2025-03-09,2025,03,18.1810386508,NRSC VIC MODEL
Madhya Pradesh,Barwani,2025-03-18,2025,03,17.7652797039,NRSC VIC MODEL
Madhya Pradesh,Agar Malwa,2025-04-01,2025,04,18.5253967629,NRSC VIC MODEL
Madhya Pradesh,Agar Malwa,2025-04-06,2025,04,18.8490746074,NRSC VIC MODEL
Madhya Pradesh,Agar Malwa,2025-04-07,2025,04,18.8329784289,NRSC VIC MODEL
Madhya Pradesh,Agar Malwa,2025-04-08,2025,04,18.815846287,NRSC VIC MODEL
Madhya Pradesh,Agar Malwa,2025-04-10,2025,04,18.7916172575,NRSC VIC MODEL
Madhya Pradesh,Agar Malwa,2025-04-18,2025,04,19.5616393738,NRSC VIC MODEL
Madhya Pradesh,Agar Malwa,2025-04-19,2025,04,19.4595037389,NRSC VIC MODEL
Madhya Pradesh,Agar Malwa,2025-04-27,2025,04,18.7863236356,NRSC VIC MODEL
Madhya Pradesh,Alirajpur,2025-04-02,2025,04,10.9966167075,NRSC VIC MODEL
